path,label
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c4f6ae579e4c63a72110a7b8fe6262c7402580726b3dff770315c33eb4ff5be5__aug_20251014043101_287.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b2447fb56f418ee18260f2b00332d75592848915a57cdb248136bc8dfdae1837__aug_20251014043101_288.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e620d1be88b76b148f8d51b8025394c375c7efeaa054dfd6c02249463710bbe3__aug_20251014043101_289.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/02d7244e98e8ae5f7a02580ac0899722b6c419b5ecf010478e61f703dc1ea6e3__aug_20251014043101_290.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/cfe3aefaf27a690ac93b09c7ea78a072298169367e28c9cd303d57a8274c2a0b__aug_20251014043101_291.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ce83b79ff1e3b40366eb9dc3627c2f5cee05cb12cedb49894c0609054519aa07__aug_20251014043101_292.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c80f0aa133c0b10fc6726798988d09897224d532190c9b08322d4c7d84837b73__aug_20251014043101_293.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a97f2aa6a527927cf340d988d8c1988925e57b89cb15b5886fee77969b4ec651__aug_20251014043101_294.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/69b89ffefa915ec766b72dc9f511ff882af5f217f82662c3ac6f4d3eac2e9ffd__aug_20251014043101_295.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f0bfae45137691dc392a9d620e263952fc13862f6bf4770a5b619831ab0589f5__aug_20251014043101_296.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b317621f5af5906fc39ef941f4f6314239fa09e8910352a3260a6ec69bfda7a7__aug_20251014043101_297.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9861cb21d9df901921d030d052ccc0cd78d6e5d131713e288e80e09081697a0a__aug_20251014043101_298.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ed1f7ddd3825fd5f227a138dc322ed79a7995699099b79d6cc60175bdec203fb__aug_20251014043101_299.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/31dd48e83d8060a03ae21f9631dd36518f6860441017ebddbe8ac353833a1e93__aug_20251014043101_300.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c289830ce47042b8ce85bdbcf2971baed3c5a184a438c594da46e354b83a5f2d__aug_20251014043101_301.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/29737dea37e80e0b87107cb154a941fa6a3eb159e24436923b2caf0783a725da__aug_20251014043101_302.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f198cad8dbb4671c63e11a3a02242579713f284ee304b59b8fb846d8889d568e__aug_20251014043101_303.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8083d9af94eabf2848a95f882245e3f137ecd1340622e06331565a44d342d718__aug_20251014043101_304.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8823a7de2d847090a9bd9c30a9a08b4c1df38e4c84bf7f9467ad4f460af475b4__aug_20251014043101_305.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/43788a6a74b99ff780b07a8d874e3a1eec0d712980f6335310f802c8bc48b1b4__aug_20251014043101_306.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4c6f3ed858dbd33d8950f302cf4dabdc133f20df2b26ece4f4511287d0ec0cad__aug_20251014043101_307.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f71a5f76376ad74833e62ca788de582645b90d3744e2ee16208d921ed0c04788__aug_20251014043101_308.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a181c47d8c900ace1fe15bd8fea676f87c1420a389a803be2e6f18c563c32f67__aug_20251014043101_309.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/90bbdb6ceb8eb041d4dc2723c3cf2ee6af53c4e0f85dbaf8a0b69e88b183133d__aug_20251014043101_310.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/fabd46bb0d051ad5e0d02968b23a7460bb03e0c219b90d7f24f101c320c68508__aug_20251014043101_311.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/fa0bc7d1c10dd97cfc07dc3779817bc65a9a88bcf5a6af42bfa97ff20734d2cc__aug_20251014043101_312.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/78f8d9ed5a4f05485ec5a277a05160155d7cb37f4acba042c880cb0a4ff9b81c__aug_20251014043101_313.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a9d20fe4f0a7f158fd6d34bece151040b975ab0924cb543f1cbdbeeb36d183ce__aug_20251014043101_314.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/376f80bb186e98dbf2d90d43a71fa1fa764a4357e6716d6e34288765bc4b4150__aug_20251014043101_315.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b27778ccfdc23dcfea73f400df70e1f9f98a0c3327a0876381a75d88ad8af3d8__aug_20251014043101_316.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/81424ca55b96235f54c24e0637cfe44cd72291c8dcd7e06609b1b88fb4e9f689__aug_20251014043101_317.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6cd7225be81a26b8e4c4b8c0dd27d593295d11dd971d96c7412bc56b23c58a60__aug_20251014043101_318.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/32af3fd42567578c73749b40b73b1b3c2a279ce088cc75dd6f77c965fc968411__aug_20251014043101_319.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/569deea9e8b273bc9897ae11d10a6ee9f368eaa240ca5d2e17215edfee01193c__aug_20251014043101_320.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1b2664d2d771849abb71c3483e3d269bc4022d19f575b151a8121d2430d2ed16__aug_20251014043101_321.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2c48c3550a851040751349c3ff00403fe941ff5234976fcae5f350caeb7f292b__aug_20251014043101_322.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/57e639cb9c536c1f5b1e8aae5f7cde3e44b830747f66766022884959071f1343__aug_20251014043101_323.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1ae7393980d449648cc75348d39cf5b307c0af351bce140a8a40bf963e5aa3eb__aug_20251014043101_324.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/5fdaee8268b40a9775db85858fc70be3acd46744254afc456ee73968110fbca5__aug_20251014043101_325.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a1a9540c68af1e2cd57fce42e3b3ec32b47a46c8f5e5de0557517ea6e7125945__aug_20251014043101_326.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b421e54c0e367ffa5b513edf3b70b9224cc9253da0b9d727e8879dcee5531025__aug_20251014043101_327.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3a542f39f653b4a3e2d31617a3f2f75a884af37de72181df4912be0d4c696ebb__aug_20251014043101_328.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a35fd363702dfaea37bb7d251ada09fe16609aa937c838d1dbbb60a2c46041f7__aug_20251014043101_329.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9b855b98ae93b4add436dc474b0ec3787dc4b838b964b135791f25cbab472366__aug_20251014043101_330.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9b570332e619c70988582b8117ed00f3ceb30c29b75a02f0973a767e75c31d1d__aug_20251014043101_331.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a8098062325b90b3710ddc5c3be7821c5d8d55b84cc510f7c136346e6663efa5__aug_20251014043101_332.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ac8e56cf9d1379700f0cce3a3775fe7fd60146d179ddfe1c1d05638d59d2e80d__aug_20251014043101_333.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e90eab903ce5f015c8b5dde12c9370b7a02fc39603869df2c622c6beaa3e3906__aug_20251014043101_334.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1b2664d2d771849abb71c3483e3d269bc4022d19f575b151a8121d2430d2ed16__aug_20251014043101_335.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e1fa0b04971a5d5044eaf511cb8538f7e73e17d7a0c538dc54412c263e524170__aug_20251014043101_336.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/841345df3aa691438a25b487a91dcebf2c152318332bd1a38260e8f5a0f5c62c__aug_20251014043101_337.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d8db1fe41c62b1ca8fa71246b1e720af8bf9e49a1e884d8f918e3994a3d6a488__aug_20251014043101_338.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0307c2b2b838566d80ac59055f7374bebb2a009b5eca717bdcc4761efe6b6c70__aug_20251014043101_339.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/78eac2b93fa05309a867f99ae08a32d9bba9813c92dbd0935f96b75170a3ebb6__aug_20251014043101_340.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1a2876ec2598a471f66601df57474574e45009c5f36f7ef4b9e836fe713beed4__aug_20251014043101_341.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/4c5ea07ee7f95049f92f6e97217fd7d20d14cbd24a3b488ec840c075536bb771__aug_20251014043101_342.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8cd8899fe151ca7c55aa12f4ed5c55423e2ac1d565a89c36e100b92ef7b495de__aug_20251014043101_343.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1cea59a85c1fb73b56a54e28a41fc17db68ef2a1436874cac6860c224da9e4cd__aug_20251014043101_344.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/dde5b1132a15b6af470db4769ce75f440e1852936b7ba9b55aaf5b46715583f8__aug_20251014043101_345.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f4176e2c8e0cbd060b6b3510d3df62c56b907576a3b4a4b4b72a50da7255d80d__aug_20251014043101_346.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ee6088ee455178a4909bd627e469f0b4f0621bc9ff9534e0bc938aec8c17cc82__aug_20251014043101_347.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/cf11bb90fa2416f298e245e3ad657973251710bf95877b0b9794692adf194b50__aug_20251014043101_348.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/e90eab903ce5f015c8b5dde12c9370b7a02fc39603869df2c622c6beaa3e3906__aug_20251014043101_349.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/49c58eb74f3fc48ba39590cb563c6ebe5c9a5209af7911d9afc4ca2ad528fbb9__aug_20251014043101_350.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8c6ee79a82f15dc0e7dd61de163c6b1ecd3b338907afe58f459238295887cf76__aug_20251014043101_351.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/f1dedaf82d4dbc05597dacac02a53616f67f04b110f586aa9fb60034c6e82208__aug_20251014043101_352.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/37b606cc888513da66d041a7d7a191715a6f6e31701e970379fbce43d75ac329__aug_20251014043101_353.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/640c154f349056c26db8f0293162e63e099d53c87b4a5a41097d73fed77b709e__aug_20251014043101_354.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2e4414a26265808d0276192a370b5654885ccea121e59ead59385fb0a60b93a9__aug_20251014043101_355.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0a348377af79114c98affa89d70ef6af85a701dbbc353ed47deb3196efbf9306__aug_20251014043101_356.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d05ce95d6a641a7191b4838ea842439feca86390bb6708e6d6db77a244d6fbfe__aug_20251014043101_357.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3b4d6133354d89ecb5d297547c47033e6572040594f6c5aaa911ecb244069f9a__aug_20251014043101_358.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/644caf7d2884a2777ffbaca01094756e5d90b5b839d4a8d2e27f61d298372f03__aug_20251014043101_359.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/82eb5544ce2b75dd34b65bd6b9591d8bef0cb35f825043b2464d1e9e8bacaa2d__aug_20251014043101_360.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0c22875051360ff7e9f99818eeaaf8973e681d34c1c63d3b14153ab2838b57b4__aug_20251014043101_361.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/08576b4514f3db027c58c5f75572b92416d31641ac45b862d78c5edeeff28a98__aug_20251014043101_362.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0c22875051360ff7e9f99818eeaaf8973e681d34c1c63d3b14153ab2838b57b4__aug_20251014043101_363.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1ae7393980d449648cc75348d39cf5b307c0af351bce140a8a40bf963e5aa3eb__aug_20251014043101_364.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6fa682c1b8a5873cbba5414fa0f8c57c66e308b1dff7d6700f34045c957a094d__aug_20251014043101_365.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/57e639cb9c536c1f5b1e8aae5f7cde3e44b830747f66766022884959071f1343__aug_20251014043101_366.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1f4471643909a7d26ac2a6c61eb8b74a2c21b075c55a060da505d58e73d1cd65__aug_20251014043101_367.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ee6088ee455178a4909bd627e469f0b4f0621bc9ff9534e0bc938aec8c17cc82__aug_20251014043101_368.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9c491acb7ea65a22806869924ee59b35663a32420194d2f12d9b1c6ef5661a92__aug_20251014043101_369.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ee6088ee455178a4909bd627e469f0b4f0621bc9ff9534e0bc938aec8c17cc82__aug_20251014043101_370.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/6c82bcb3d6ab6ce8018d73cfd95615e982073632405163d6bba5f3c0727178ce__aug_20251014043101_371.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c0a3aa6b7c659295dea4e04c41a012684b918989e08391920d17add53d4a3ee9__aug_20251014043101_372.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b4d3e597241229d8300e07383a837216c68b52f184c7e24075eb17bd1d7cd07c__aug_20251014043101_373.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/8a4643fc1136dd875a4dc230dd1a1f55d93d61061c51364c91701dd23ed45dcc__aug_20251014043101_374.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/d0dcc8cb06e6a996e034ff7823620ba0ee2e6eba9ee9a1a540a6904eb4d8f996__aug_20251014043101_375.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/b2e7f76d5260b073d373b78568de75628dcc7be7b277d4ac5aa3eb4f0709481f__aug_20251014043101_376.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/702fa62cabd8e8611269ad4a771ade05cb7d48328316818f130f6fb644326877__aug_20251014043101_377.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/c4de54529cc1da30bbae4dfdc31e46bdbf15ad19146ae8730de7965d24839099__aug_20251014043101_378.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/1c9eafd75b6392cb409dcd060954564aba76948c9abf4af506a5de6d4ee73f57__aug_20251014043101_379.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/0307c2b2b838566d80ac59055f7374bebb2a009b5eca717bdcc4761efe6b6c70__aug_20251014043101_380.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/714d183484ec920349328d73fa5dd73d90164e37c1c955b43cd10c8f42a1234f__aug_20251014043101_381.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/300061e942652c705d185a69b5f7fccabfec609b9399ce086fab1b57e0ea90f8__aug_20251014043101_382.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/bba4b2e7d8aa1d599e79220b355b971f42c2eaf3fbaf04ee23165f116143861b__aug_20251014043101_383.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/10ed8837c3f56745fd0cd04bdcde092d1774d645987ec3e9254ec3e4de3f2dcf__aug_20251014043101_384.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/29aab47aa822bd6c8c3c79c8766aa006a5be9da286afcc333b0812625fd120ee__aug_20251014043101_385.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/9b570332e619c70988582b8117ed00f3ceb30c29b75a02f0973a767e75c31d1d__aug_20251014043101_386.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/a0c0deb32230c6b00a10ccb114b3a441f7d16d08fe8ff87e5845386ceb30d35b__aug_20251014043101_387.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ca8c5f81d263fc11abb1a160274b04225193aae3e36055ae4f60076db8b9b387__aug_20251014043101_388.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/894de46df8d5f414077ce1ab1987a9804f2edba456baa915cd443712a25b23ac__aug_20251014043101_389.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2b948ef00ae3701eef20fa4edef0a692a18e5b8f81fb54ad52b7ef14a63530b4__aug_20251014043101_390.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/7b1a922eed73b3ba6c95fc261890c8055428ac9fcdc72dd0ddbc7bae0bb1ada4__aug_20251014043101_391.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/ab0361d5aa4d080d37e0883e15abb68777dd3c31b3379cf2aaff36bd93479e9c__aug_20251014043101_392.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/3af0775669e9b6273632a0bb264ca525bac305e7b068ffe6e16933ce1b29fa87__aug_20251014043101_393.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/90bbdb6ceb8eb041d4dc2723c3cf2ee6af53c4e0f85dbaf8a0b69e88b183133d__aug_20251014043101_394.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/2c48c3550a851040751349c3ff00403fe941ff5234976fcae5f350caeb7f292b__aug_20251014043101_395.jpg,scab
/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/final/train/scab/77d70b8e059f03ae3aabf0ce6ac263a28186e3af7b40a42284c5c6856e8eee93__aug_20251014043101_396.jpg,scab
